date,name,category,value
2020-02-08,Sichuan,Sichuan,364
2020-02-09,Sichuan,Sichuan,386
2020-02-10,Sichuan,Sichuan,405
2020-02-11,Sichuan,Sichuan,417
2020-02-12,Sichuan,Sichuan,436
2020-02-13,Sichuan,Sichuan,451
2020-02-14,Sichuan,Sichuan,463
2020-02-15,Sichuan,Sichuan,470
2020-02-16,Sichuan,Sichuan,481
2020-02-17,Sichuan,Sichuan,495
2020-02-18,Sichuan,Sichuan,508
2020-02-19,Sichuan,Sichuan,514
2020-02-20,Sichuan,Sichuan,520
2020-02-21,Sichuan,Sichuan,525
2020-02-22,Sichuan,Sichuan,526
2020-02-23,Sichuan,Sichuan,526
2020-02-24,Sichuan,Sichuan,527
2020-02-25,Sichuan,Sichuan,529
2020-02-26,Sichuan,Sichuan,531
2020-02-27,Sichuan,Sichuan,534
2020-02-28,Sichuan,Sichuan,538
2020-02-29,Sichuan,Sichuan,538
2020-03-01,Sichuan,Sichuan,538
2020-03-02,Sichuan,Sichuan,538
2020-03-03,Sichuan,Sichuan,538
2020-03-04,Sichuan,Sichuan,538
2020-03-05,Sichuan,Sichuan,539
2020-03-06,Sichuan,Sichuan,539
2020-03-07,Sichuan,Sichuan,539
2020-03-08,Sichuan,Sichuan,539
2020-03-09,Sichuan,Sichuan,539
2020-03-10,Sichuan,Sichuan,539
2020-03-11,Sichuan,Sichuan,539
2020-03-12,Sichuan,Sichuan,539
2020-01-22,Tianjin,Tianjin,4
2020-01-23,Tianjin,Tianjin,4
2020-01-24,Tianjin,Tianjin,8
2020-01-25,Tianjin,Tianjin,10
2020-01-26,Tianjin,Tianjin,14
2020-01-27,Tianjin,Tianjin,23
2020-01-28,Tianjin,Tianjin,24
2020-01-29,Tianjin,Tianjin,27
2020-01-30,Tianjin,Tianjin,31
2020-01-31,Tianjin,Tianjin,32
2020-02-01,Tianjin,Tianjin,41
2020-02-02,Tianjin,Tianjin,48
2020-02-03,Tianjin,Tianjin,60
2020-02-04,Tianjin,Tianjin,67
2020-02-05,Tianjin,Tianjin,69
2020-02-06,Tianjin,Tianjin,79
2020-02-07,Tianjin,Tianjin,81
2020-02-08,Tianjin,Tianjin,88
2020-02-09,Tianjin,Tianjin,91
2020-02-10,Tianjin,Tianjin,95
2020-02-11,Tianjin,Tianjin,106
2020-02-12,Tianjin,Tianjin,112
2020-02-13,Tianjin,Tianjin,119
2020-02-14,Tianjin,Tianjin,120
2020-02-15,Tianjin,Tianjin,122
2020-02-16,Tianjin,Tianjin,124
2020-02-17,Tianjin,Tianjin,125
2020-02-18,Tianjin,Tianjin,128
2020-02-19,Tianjin,Tianjin,130
2020-02-20,Tianjin,Tianjin,131
2020-02-21,Tianjin,Tianjin,132
2020-02-22,Tianjin,Tianjin,135
2020-02-23,Tianjin,Tianjin,135
2020-02-24,Tianjin,Tianjin,135
2020-02-25,Tianjin,Tianjin,135
2020-02-26,Tianjin,Tianjin,135
2020-02-27,Tianjin,Tianjin,136
2020-02-28,Tianjin,Tianjin,136
2020-02-29,Tianjin,Tianjin,136
2020-03-01,Tianjin,Tianjin,136
2020-03-02,Tianjin,Tianjin,136
2020-03-03,Tianjin,Tianjin,136
2020-03-04,Tianjin,Tianjin,136
2020-03-05,Tianjin,Tianjin,136
2020-03-06,Tianjin,Tianjin,136
2020-03-07,Tianjin,Tianjin,136
2020-03-08,Tianjin,Tianjin,136
2020-03-09,Tianjin,Tianjin,136
2020-03-10,Tianjin,Tianjin,136
2020-03-11,Tianjin,Tianjin,136
2020-03-12,Tianjin,Tianjin,136
2020-01-22,Tibet,Tibet,0
2020-01-23,Tibet,Tibet,0
2020-01-24,Tibet,Tibet,0
2020-01-25,Tibet,Tibet,0
2020-01-26,Tibet,Tibet,0
2020-01-27,Tibet,Tibet,0
2020-01-28,Tibet,Tibet,0
2020-01-29,Tibet,Tibet,0
2020-01-30,Tibet,Tibet,1
2020-01-31,Tibet,Tibet,1
2020-02-01,Tibet,Tibet,1
2020-02-02,Tibet,Tibet,1
2020-02-03,Tibet,Tibet,1
2020-02-04,Tibet,Tibet,1
2020-02-05,Tibet,Tibet,1
2020-02-06,Tibet,Tibet,1
2020-02-07,Tibet,Tibet,1
2020-02-08,Tibet,Tibet,1
2020-02-09,Tibet,Tibet,1
2020-02-10,Tibet,Tibet,1
2020-02-11,Tibet,Tibet,1
2020-02-12,Tibet,Tibet,1
2020-02-13,Tibet,Tibet,1
2020-02-14,Tibet,Tibet,1
2020-02-15,Tibet,Tibet,1
2020-02-16,Tibet,Tibet,1
2020-02-17,Tibet,Tibet,1
2020-02-18,Tibet,Tibet,1
2020-02-19,Tibet,Tibet,1
2020-02-20,Tibet,Tibet,1
2020-02-21,Tibet,Tibet,1
2020-02-22,Tibet,Tibet,1
2020-02-23,Tibet,Tibet,1
2020-02-24,Tibet,Tibet,1
2020-02-25,Tibet,Tibet,1
2020-02-26,Tibet,Tibet,1
2020-02-27,Tibet,Tibet,1
2020-02-28,Tibet,Tibet,1
2020-02-29,Tibet,Tibet,1
2020-03-01,Tibet,Tibet,1
2020-03-02,Tibet,Tibet,1
2020-03-03,Tibet,Tibet,1
2020-03-04,Tibet,Tibet,1
2020-03-05,Tibet,Tibet,1
2020-03-06,Tibet,Tibet,1
2020-03-07,Tibet,Tibet,1
2020-03-08,Tibet,Tibet,1
2020-03-09,Tibet,Tibet,1
2020-03-10,Tibet,Tibet,1
2020-03-11,Tibet,Tibet,1
2020-03-12,Tibet,Tibet,1
2020-01-22,Xinjiang,Xinjiang,0
2020-01-23,Xinjiang,Xinjiang,2
2020-01-24,Xinjiang,Xinjiang,2
2020-01-25,Xinjiang,Xinjiang,3
2020-01-26,Xinjiang,Xinjiang,4
2020-01-27,Xinjiang,Xinjiang,5
2020-01-28,Xinjiang,Xinjiang,10
2020-01-29,Xinjiang,Xinjiang,13
2020-01-30,Xinjiang,Xinjiang,14
2020-01-31,Xinjiang,Xinjiang,17
2020-02-01,Xinjiang,Xinjiang,18
2020-02-02,Xinjiang,Xinjiang,21
2020-02-03,Xinjiang,Xinjiang,24
2020-02-04,Xinjiang,Xinjiang,29
2020-02-05,Xinjiang,Xinjiang,32
2020-02-06,Xinjiang,Xinjiang,36
2020-02-07,Xinjiang,Xinjiang,39
2020-02-08,Xinjiang,Xinjiang,42
2020-02-09,Xinjiang,Xinjiang,45
2020-02-10,Xinjiang,Xinjiang,49
2020-02-11,Xinjiang,Xinjiang,55
2020-02-12,Xinjiang,Xinjiang,59
2020-02-13,Xinjiang,Xinjiang,63
2020-02-14,Xinjiang,Xinjiang,65
2020-02-15,Xinjiang,Xinjiang,70
2020-02-16,Xinjiang,Xinjiang,71
2020-02-17,Xinjiang,Xinjiang,75
2020-02-18,Xinjiang,Xinjiang,76
2020-02-19,Xinjiang,Xinjiang,76
2020-02-20,Xinjiang,Xinjiang,76
2020-02-21,Xinjiang,Xinjiang,76
2020-02-22,Xinjiang,Xinjiang,76
2020-02-23,Xinjiang,Xinjiang,76
2020-02-24,Xinjiang,Xinjiang,76
2020-02-25,Xinjiang,Xinjiang,76
2020-02-26,Xinjiang,Xinjiang,76
2020-02-27,Xinjiang,Xinjiang,76
2020-02-28,Xinjiang,Xinjiang,76
2020-02-29,Xinjiang,Xinjiang,76
2020-03-01,Xinjiang,Xinjiang,76
2020-03-02,Xinjiang,Xinjiang,76
2020-03-03,Xinjiang,Xinjiang,76
2020-03-04,Xinjiang,Xinjiang,76
2020-03-05,Xinjiang,Xinjiang,76
2020-03-06,Xinjiang,Xinjiang,76
2020-03-07,Xinjiang,Xinjiang,76
2020-03-08,Xinjiang,Xinjiang,76
2020-03-09,Xinjiang,Xinjiang,76
2020-03-10,Xinjiang,Xinjiang,76
2020-03-11,Xinjiang,Xinjiang,76
2020-03-12,Xinjiang,Xinjiang,76
2020-01-22,Yunnan,Yunnan,1
2020-01-23,Yunnan,Yunnan,2
2020-01-24,Yunnan,Yunnan,5
2020-01-25,Yunnan,Yunnan,11
2020-01-26,Yunnan,Yunnan,16
2020-01-27,Yunnan,Yunnan,26
2020-01-28,Yunnan,Yunnan,44
2020-01-29,Yunnan,Yunnan,55
2020-01-30,Yunnan,Yunnan,70
2020-01-31,Yunnan,Yunnan,83
2020-02-01,Yunnan,Yunnan,93
2020-02-02,Yunnan,Yunnan,105
2020-02-03,Yunnan,Yunnan,117
2020-02-04,Yunnan,Yunnan,122
2020-02-05,Yunnan,Yunnan,128
2020-02-06,Yunnan,Yunnan,133
2020-02-07,Yunnan,Yunnan,138
2020-02-08,Yunnan,Yunnan,138
2020-02-09,Yunnan,Yunnan,141
2020-02-10,Yunnan,Yunnan,149
2020-02-11,Yunnan,Yunnan,153
2020-02-12,Yunnan,Yunnan,154
2020-02-13,Yunnan,Yunnan,156
2020-02-14,Yunnan,Yunnan,162
2020-02-15,Yunnan,Yunnan,168
2020-02-16,Yunnan,Yunnan,171
2020-02-17,Yunnan,Yunnan,171
2020-02-18,Yunnan,Yunnan,172
2020-02-19,Yunnan,Yunnan,172
2020-02-20,Yunnan,Yunnan,174
2020-02-21,Yunnan,Yunnan,174
2020-02-22,Yunnan,Yunnan,174
2020-02-23,Yunnan,Yunnan,174
2020-02-24,Yunnan,Yunnan,174
2020-02-25,Yunnan,Yunnan,174
2020-02-26,Yunnan,Yunnan,174
2020-02-27,Yunnan,Yunnan,174
2020-02-28,Yunnan,Yunnan,174
2020-02-29,Yunnan,Yunnan,174
2020-03-01,Yunnan,Yunnan,174
2020-03-02,Yunnan,Yunnan,174
2020-03-03,Yunnan,Yunnan,174
2020-03-04,Yunnan,Yunnan,174
2020-03-05,Yunnan,Yunnan,174
2020-03-06,Yunnan,Yunnan,174
2020-03-07,Yunnan,Yunnan,174
2020-03-08,Yunnan,Yunnan,174
2020-03-09,Yunnan,Yunnan,174
2020-03-10,Yunnan,Yunnan,174
2020-03-11,Yunnan,Yunnan,174
2020-03-12,Yunnan,Yunnan,174
2020-01-22,Zhejiang,Zhejiang,10
2020-01-23,Zhejiang,Zhejiang,27
2020-01-24,Zhejiang,Zhejiang,43
2020-01-25,Zhejiang,Zhejiang,62
2020-01-26,Zhejiang,Zhejiang,104
2020-01-27,Zhejiang,Zhejiang,128
2020-01-28,Zhejiang,Zhejiang,173
2020-01-29,Zhejiang,Zhejiang,296
2020-01-30,Zhejiang,Zhejiang,428
2020-01-31,Zhejiang,Zhejiang,538
2020-02-01,Zhejiang,Zhejiang,599
2020-02-02,Zhejiang,Zhejiang,661
2020-02-03,Zhejiang,Zhejiang,724
2020-02-04,Zhejiang,Zhejiang,829
2020-02-05,Zhejiang,Zhejiang,895
2020-02-06,Zhejiang,Zhejiang,954
2020-02-07,Zhejiang,Zhejiang,1006
2020-02-08,Zhejiang,Zhejiang,1048
2020-02-09,Zhejiang,Zhejiang,1075
2020-02-10,Zhejiang,Zhejiang,1092
2020-02-11,Zhejiang,Zhejiang,1117
2020-02-12,Zhejiang,Zhejiang,1131
2020-02-13,Zhejiang,Zhejiang,1145
2020-02-14,Zhejiang,Zhejiang,1155
2020-02-15,Zhejiang,Zhejiang,1162
2020-02-16,Zhejiang,Zhejiang,1167
2020-02-17,Zhejiang,Zhejiang,1171
2020-02-18,Zhejiang,Zhejiang,1172
2020-02-19,Zhejiang,Zhejiang,1174
2020-02-20,Zhejiang,Zhejiang,1175
2020-02-21,Zhejiang,Zhejiang,1203
2020-02-22,Zhejiang,Zhejiang,1205
2020-02-23,Zhejiang,Zhejiang,1205
2020-02-24,Zhejiang,Zhejiang,1205
2020-02-25,Zhejiang,Zhejiang,1205
2020-02-26,Zhejiang,Zhejiang,1205
2020-02-27,Zhejiang,Zhejiang,1205
2020-02-28,Zhejiang,Zhejiang,1205
2020-02-29,Zhejiang,Zhejiang,1205
2020-03-01,Zhejiang,Zhejiang,1205
2020-03-02,Zhejiang,Zhejiang,1206
2020-03-03,Zhejiang,Zhejiang,1213
2020-03-04,Zhejiang,Zhejiang,1213
2020-03-05,Zhejiang,Zhejiang,1215
2020-03-06,Zhejiang,Zhejiang,1215
2020-03-07,Zhejiang,Zhejiang,1215
2020-03-08,Zhejiang,Zhejiang,1215
2020-03-09,Zhejiang,Zhejiang,1215
2020-03-10,Zhejiang,Zhejiang,1215
2020-03-11,Zhejiang,Zhejiang,1215
2020-03-12,Zhejiang,Zhejiang,1215
